review_id,user_id,item_id,rating,comment,review_date
497,2396,238,3,Smile growth mission almost whom few.,2025-02-22
498,7050,50,5,Unit education back people help bar.,2024-01-08
499,3471,457,5,Line throw bag as activity keep.,2023-08-27
500,4145,456,3,None home home wrong role.,2024-12-10
501,6164,121,4,Begin production get create.,2023-09-29
502,6865,195,5,Test dinner team clear toward.,2023-07-12
503,8719,385,4,Discover remember eat financial man season successful.,2024-09-01
504,3553,320,1,Nature recent voice lot pay open.,2024-07-05
505,1315,90,1,Issue week already exist.,2024-07-27
506,4201,416,3,Campaign treat thus.,2024-02-05
507,7484,236,3,Last nothing possible attention world.,2024-11-17
508,2644,337,1,Reason start poor talk significant.,2025-04-05
509,4610,239,3,Fine task why.,2024-08-26
510,7438,27,2,Tax side building room ahead four.,2025-03-11
511,3015,147,2,Seat see church sense police soon.,2025-01-08
512,7010,145,3,Close evidence ask believe outside finally.,2024-05-15
513,8530,255,4,Modern ten follow easy newspaper design into.,2023-11-06
514,9274,429,4,Approach walk sure former.,2025-05-04
515,4567,246,4,Bit practice animal.,2023-08-23
516,9025,110,4,Particular team development remember.,2024-01-18
517,2227,478,4,Notice sit to community.,2024-02-28
518,4974,43,3,Above indicate possible series affect perhaps government.,2023-08-11
519,1048,484,2,Lot some American reveal population good water.,2024-01-04
520,4251,222,4,Role Republican imagine several choice heart nation.,2023-10-02
521,6181,345,3,Rock view president.,2025-03-19
522,4079,178,5,Audience so evening would eye really.,2023-11-12
523,9635,106,5,Now ever whether dog section player.,2024-03-31
524,9694,319,1,Animal better money care food attack light property.,2023-08-17
525,2465,191,3,Quite last forward food growth fly.,2024-12-17
526,988,144,2,Available how successful break control report despite each.,2024-11-26
527,7994,284,5,Management institution set explain successful.,2023-05-18
528,5102,95,1,Claim reveal thousand fire exactly decide.,2024-06-11
529,7188,205,1,Mrs rock good.,2024-07-02
530,4349,318,4,Behind nation somebody trial our.,2025-02-03
531,8541,344,2,Major forward any moment win head agency happy.,2025-03-20
532,6610,74,4,Bank effect owner strong hundred seek prepare.,2024-12-11
533,7852,138,3,Society top letter writer.,2023-09-01
534,5977,395,2,Vote network court treatment yes system amount son.,2024-05-22
535,6364,128,1,Compare mouth standard responsibility fish.,2024-10-16
536,8270,73,3,Officer or particular stuff.,2024-03-03
537,2202,444,3,Want campaign tax three fight pass.,2023-08-31
538,8694,337,1,Record draw near risk.,2023-05-14
539,5965,169,2,Fire mission care.,2023-06-07
540,7006,374,1,Before wife treat.,2024-12-12
541,1450,129,2,Moment step size participant first.,2025-03-01
542,3604,308,4,Mean growth chance push cell.,2023-05-09
543,2750,495,3,Action fall air effort ever in debate approach.,2024-12-23
544,6115,86,5,Movement state son expert responsibility score.,2023-11-26
545,566,207,1,Carry south operation TV difference stand poor from.,2023-12-18
546,6377,319,4,Second see type stuff discover forward.,2024-03-31
547,2220,168,5,Glass but writer stay up data technology.,2024-06-28
548,2426,433,4,Among skill field whatever from need.,2024-10-19
549,3729,416,3,Her believe laugh tend carry attorney nature.,2024-10-20
550,497,24,5,Remain building the and likely.,2024-08-13
551,6021,180,1,Coach summer chair month page.,2024-09-25
552,6057,30,5,Society as world letter.,2024-03-20
553,1642,112,1,Church indeed throughout decision phone democratic moment.,2023-09-25
554,8887,66,1,Difference red against fall financial I wonder.,2023-10-28
555,8584,40,2,Little crime avoid writer than window.,2025-04-06
556,8737,326,1,Teach hard audience stand north.,2023-08-08
557,5407,438,3,Human unit treatment everything.,2023-05-22
558,6322,455,3,Three mind money soon best night send.,2023-11-25
559,4547,74,2,Lead few high over.,2024-05-22
560,7038,305,3,Pressure simply military present.,2024-06-15
561,7607,166,4,After I ability light Mr process hour.,2023-08-24
562,5368,246,3,Participant thing fast despite kitchen.,2024-04-28
563,9298,200,3,Gun until church shake agency.,2025-02-27
564,9478,162,1,Serve professor standard traditional.,2024-02-20
565,1219,472,5,Mouth full police everything.,2024-12-05
566,5499,397,2,Present describe official interview.,2024-04-16
567,8660,430,4,Opportunity guy night not lead.,2024-09-11
568,3335,247,4,Major reveal difference still main avoid thing.,2024-07-14
569,3507,235,5,Real important dream note product only indeed.,2024-09-26
570,8107,165,5,Day space various side determine score now.,2024-03-24
571,7491,105,3,Care phone remain he step anything actually seem.,2024-07-10
572,2638,238,5,Reveal industry foot police resource.,2025-04-10
573,4770,30,5,Bad create little peace environment.,2023-11-05
574,7975,410,1,Leave can drug west speak day role.,2025-02-16
575,9988,453,1,Will meet nation none general close.,2024-03-08
576,8862,111,4,Prove apply answer great trip.,2024-05-16
577,2776,386,4,Time often career billion pay.,2024-11-01
578,6027,151,2,Article raise report stay usually relationship voice.,2024-03-07
579,4753,408,3,Daughter head end actually.,2023-09-16
580,4077,311,4,Will present pull term know way.,2024-06-19
581,2585,229,4,News affect skin yet.,2024-04-18
582,9229,449,3,It night speech response let consider.,2023-12-23
583,8940,435,5,Score know management friend.,2024-02-13
584,4077,124,4,Consider while prepare rest realize put decision.,2023-12-16
585,2756,201,1,Scientist sing call off very way.,2023-12-03
586,9428,139,4,Between black according heart project political wall three.,2024-05-21
587,9618,430,4,Spend treatment car put follow again discuss seem.,2024-05-16
588,9040,50,3,Court deal section environmental.,2023-05-29
589,6159,439,2,Fund necessary pattern win reach.,2024-08-18
590,7375,482,1,Skill color for at.,2024-12-18
591,7466,367,2,Suddenly stop week drug term.,2024-08-22
592,1124,189,1,Office pass miss story reduce.,2024-05-06
593,6646,412,1,Form option art party other report process.,2024-08-25
594,8300,69,1,Figure modern memory pull clear receive ground.,2024-12-18
595,9625,474,1,Person majority day listen baby.,2023-11-23
596,8725,302,2,Two stay generation example likely.,2025-04-15
597,4129,404,2,Big argue his major ground week.,2025-03-27
598,7430,424,4,Fire cell player behind computer.,2024-05-14
599,7588,493,5,Deep amount sea what.,2024-11-04
600,1359,56,4,They myself similar include movement keep save.,2024-03-23
601,3104,408,4,Out employee item to majority.,2025-04-13
602,1167,359,2,Team let shake light.,2024-12-29
603,3585,273,2,Sit beautiful employee brother.,2024-03-19
604,9477,53,5,Use happy country throw cause rock prove.,2023-08-05
605,108,267,1,Second drive personal understand center suddenly school.,2024-12-20
606,4468,205,1,Prevent instead significant.,2024-04-07
607,9584,25,3,Address stuff area same.,2024-01-14
608,980,499,3,North what some some many.,2025-02-15
609,3410,414,4,Whom serious agreement many myself.,2024-03-18
610,6446,160,2,Tonight age baby again.,2024-03-06
611,7255,367,4,Old cell close remain develop whatever.,2025-04-11
612,4482,419,2,Anyone read away manager.,2025-03-03
613,1222,457,3,Director resource drive card why ago tonight.,2024-04-05
614,2124,440,2,Under ball goal peace building fear.,2023-08-28
615,9473,302,3,Watch stuff land despite.,2023-05-26
616,7433,82,1,Whatever maintain direction peace.,2024-08-13
617,6531,26,1,Consumer very true.,2024-05-22
618,8388,32,2,Fine analysis mean energy need above.,2023-05-17
619,1558,55,5,Sign participant upon morning follow break level place.,2023-08-27
620,2019,113,3,Their item miss bring.,2025-04-29
621,4709,380,5,Enjoy third but community soldier Congress central ahead.,2025-02-19
622,2362,336,2,Skin move between.,2024-09-03
623,6713,370,2,Them school law project east.,2024-01-13
624,777,489,1,Item month minute left population.,2025-02-14
625,9394,206,3,Meet there central over prevent make.,2024-08-04
626,2361,432,3,Board drop life.,2023-05-14
627,8355,113,5,Officer specific nothing result house.,2025-01-09
628,5003,86,4,Western send anything well clear wear table administration.,2025-01-30
629,7787,415,3,Sell impact contain shoulder.,2024-03-22
630,6255,104,4,Response just data north capital expert seek.,2024-02-17
631,5548,150,1,Wide table take trip some among population usually.,2024-07-24
632,7168,267,2,Politics why war southern.,2024-05-25
633,4605,215,2,Yet president far.,2024-10-16
634,4194,191,3,Sport hope finish there my fast also.,2023-08-02
635,5123,212,3,Bed trade past energy future.,2025-05-08
636,1299,154,4,Human message itself there summer.,2024-11-09
637,8375,74,5,By fund more.,2023-07-16
638,8352,281,4,Run claim it coach almost book.,2024-11-25
639,5398,481,5,Tax rock smile boy color.,2024-06-04
640,5645,355,2,Success life see garden.,2025-03-15
641,3308,369,3,Way out ok exactly dog myself.,2025-03-13
642,4888,371,1,Play foot mean response art thought example.,2024-05-20
643,2975,176,4,Exactly law sport health.,2024-02-24
644,7425,317,1,Miss sit herself response.,2024-07-24
645,1631,289,5,Arrive reveal stock most window husband while.,2023-05-28
646,3459,226,1,Win record decade establish together visit suddenly.,2023-08-14
647,8805,345,4,Others service research student.,2024-11-28
648,4340,333,1,Issue shoulder someone manager carry drug.,2024-06-06
649,2844,370,3,Clearly vote feel sound.,2024-11-11
650,9339,228,4,Out these some yeah second.,2024-01-22
651,771,222,3,Hold bar figure throughout daughter course.,2025-04-27
652,75,273,3,Thought military this agency.,2024-02-28
653,9219,337,5,Thus exist movement draw environment.,2024-11-19
654,5220,351,5,Time somebody charge product.,2023-05-22
655,5080,47,5,Learn organization much kitchen.,2024-08-21
656,1358,136,3,Talk list beautiful allow.,2024-07-29
657,2090,256,2,Miss none process water.,2023-08-11
658,1184,284,2,Southern voice which and history after approach.,2025-04-25
659,4809,100,5,Hit tonight father bad likely voice.,2024-06-03
660,3591,327,3,Others senior buy.,2024-02-02
661,5846,411,3,Blood magazine attack painting measure.,2023-12-27
662,2170,49,1,Daughter fish clearly develop inside green.,2023-07-05
663,7003,144,3,Attack available ready book just reveal campaign.,2025-04-01
664,6805,275,1,Professor much fact.,2024-01-09
665,6818,427,2,Sport federal for picture.,2024-05-19
666,6356,120,2,Pattern amount once interest from.,2024-01-04
667,9718,351,1,Sing assume those size.,2024-07-08
668,2210,207,3,Point will weight pretty way remember.,2024-06-21
669,7503,412,5,Human if world language experience room week.,2024-03-08
670,5566,76,3,Right involve place structure.,2025-04-17
671,3268,329,1,Several bring others save individual.,2025-01-21
672,2569,391,3,Example it worry determine direction position level PM.,2024-02-05
673,59,49,1,Really tree risk cold call.,2023-07-24
674,1945,253,1,Before approach ask into note politics hot really.,2024-08-17
675,4633,425,5,Kind whole general concern its minute may.,2023-08-07
676,7858,75,5,Yourself low him for Congress community name purpose.,2024-09-23
677,2453,417,4,Particular future imagine any material thousand.,2023-12-22
678,7139,39,5,Television risk check bad.,2024-03-01
679,9844,120,4,Current mean trial bad interest minute.,2025-02-07
680,7845,163,5,Since can service worker easy.,2024-09-26
681,8272,263,4,Serious action ten cause.,2023-07-01
682,5056,68,2,Difference scientist building entire practice.,2023-11-16
683,3972,58,2,Attention particular according everything leader.,2024-08-01
684,9272,295,2,Or new remember performance move.,2023-12-03
685,6745,229,3,Congress democratic community list.,2024-08-14
686,6750,343,5,Song store investment you.,2024-02-23
687,7291,103,1,Second career inside would whom training.,2024-01-05
688,6356,476,2,Author Congress character large middle join create.,2025-03-16
689,7478,302,1,Real reflect tend dog interesting create edge.,2024-06-15
690,4267,27,1,Seek available pressure offer pull.,2023-09-29
691,2842,496,4,We size according.,2023-05-26
692,8278,144,1,Ready notice grow hour think.,2023-11-13
693,613,364,3,Four main than investment.,2023-06-09
694,6563,238,5,Career likely include around certainly fall.,2024-04-26
695,5503,495,3,Life open career between nature.,2025-01-29
696,6847,385,2,Piece tax nation door.,2025-02-06
697,1482,431,2,Political kitchen less agree join citizen sign.,2024-11-27
698,5692,34,5,Mr analysis water care.,2023-08-12
699,1081,118,2,Management house firm often civil realize.,2025-01-20
700,3809,195,3,Reason general law subject car office few.,2023-06-30
701,2803,401,1,Note left head.,2023-08-11
702,7437,333,2,Really hard think join.,2024-02-03
703,4641,23,4,Feel future score join data television.,2023-11-11
704,4279,292,4,Its anything more student.,2024-04-07
705,6624,462,3,Interesting yes issue process.,2025-03-25
706,7706,245,2,Candidate plant can become tough teacher.,2024-11-10
707,1933,416,1,Follow participant free.,2024-10-17
708,7416,404,1,Morning act ever reach quite.,2024-04-02
709,2811,174,1,The wall base pattern program rather listen two.,2025-04-04
710,8574,58,1,Thus Republican explain force clearly think trial.,2024-10-13
711,9760,303,5,Involve fight political cup space.,2025-04-21
712,8351,433,5,East receive property.,2023-06-22
713,7349,383,4,Down against may treat first.,2024-02-02
714,8861,310,5,Serve live stop.,2024-07-22
715,1765,279,4,Last court wear improve fish coach.,2025-02-04
716,2217,372,3,Camera many military likely event take trip.,2023-12-11
717,3849,47,2,Agreement race evidence which recognize conference.,2024-10-19
718,8347,333,4,Leg million again run.,2023-10-12
719,2809,49,4,Sing subject up song involve.,2024-07-30
720,7757,235,1,Threat fire discover result describe.,2024-12-07
