order_id,user_id,item_id,quantity,order_date
878,4547,43,5,2023-08-07
879,1295,262,4,2024-03-14
880,2546,275,6,2025-03-30
881,6402,301,2,2024-02-19
882,5082,358,7,2023-08-19
883,3910,30,4,2024-09-25
884,1413,474,7,2024-09-23
885,1901,233,10,2024-02-25
886,9976,29,5,2025-03-30
887,2878,62,1,2025-01-01
888,2249,360,1,2023-08-09
889,2685,255,6,2025-01-29
890,8569,265,5,2025-04-11
891,2736,191,3,2024-07-13
892,4404,376,2,2024-11-28
893,481,172,7,2023-10-19
894,4457,269,2,2024-10-05
895,4309,365,10,2023-06-20
896,1263,255,8,2025-04-11
897,8369,185,1,2025-02-19
898,8186,440,10,2024-10-06
899,2735,189,3,2023-08-14
900,4180,396,2,2025-03-02
901,9403,346,2,2023-09-27
902,3743,380,9,2023-10-30
903,43,23,1,2024-05-15
904,4007,24,8,2024-03-15
905,5964,197,3,2023-09-19
906,2933,477,1,2024-05-24
907,9059,412,7,2023-12-08
908,3679,165,4,2024-11-16
909,6820,469,6,2024-03-30
910,4445,423,2,2023-11-06
911,9365,191,2,2024-06-28
912,8226,345,1,2024-04-19
913,2939,115,9,2023-08-14
914,753,489,7,2025-01-12
915,1130,450,8,2025-02-19
916,4626,397,5,2023-05-17
917,5363,45,9,2023-12-05
918,7484,5,6,2023-12-19
919,3288,150,10,2025-03-03
920,4980,379,10,2024-08-05
921,3975,238,6,2024-07-17
922,9695,498,8,2024-03-07
923,3202,376,9,2024-04-05
924,4017,78,1,2024-07-23
925,6719,13,4,2023-07-10
926,8873,178,1,2025-01-16
927,5489,1,7,2025-05-06
928,5039,54,4,2023-10-28
929,8681,122,7,2023-11-26
930,8062,493,1,2023-05-15
931,2333,365,5,2024-10-04
932,1525,23,4,2024-12-24
933,8516,212,6,2025-03-19
934,7512,499,2,2024-12-03
935,9516,49,9,2025-02-12
936,2188,327,7,2024-03-14
937,1227,304,10,2024-09-25
938,1021,223,3,2023-08-18
939,3880,150,5,2023-07-14
940,5162,475,7,2024-12-17
941,5346,163,8,2024-11-16
942,4456,120,2,2023-07-01
943,3322,70,10,2024-01-29
944,1786,80,2,2025-02-22
945,2694,231,8,2024-12-04
946,5146,209,2,2024-09-28
947,8781,184,4,2023-10-19
948,7405,158,8,2023-05-15
949,4342,437,2,2023-10-15
950,1482,81,5,2025-02-16
951,9885,21,4,2023-08-21
952,5371,76,2,2024-01-17
953,4067,496,6,2025-03-22
954,6493,263,1,2024-03-21
955,4897,134,3,2023-08-19
956,510,488,7,2023-05-30
957,7409,285,9,2024-04-07
958,4094,49,8,2024-03-18
959,1670,412,3,2023-11-01
960,1990,7,1,2025-04-20
961,3642,67,4,2024-03-13
962,6564,191,2,2024-07-10
963,9541,301,5,2024-09-14
964,1229,12,2,2023-11-22
965,3240,463,8,2024-05-08
966,2111,48,6,2024-03-06
967,2008,22,8,2023-05-14
968,830,87,10,2023-06-09
969,7097,421,7,2024-01-12
970,8129,16,7,2023-07-09
971,6991,89,6,2024-05-15
972,3518,466,3,2024-05-15
973,4506,144,8,2023-05-30
974,2436,18,10,2024-07-31
975,4027,332,5,2024-03-06
976,8174,211,9,2024-07-23
977,7849,32,2,2024-06-25
978,4584,197,3,2023-08-20
979,6869,103,9,2024-10-14
980,4083,323,9,2023-07-13
981,320,196,6,2024-11-28
982,7860,279,8,2024-09-19
983,5637,468,10,2023-12-31
984,8232,165,7,2023-07-18
985,4431,93,1,2024-04-18
986,5225,306,4,2023-12-17
987,481,459,5,2023-12-29
988,960,415,8,2023-12-05
989,8675,184,10,2024-03-31
990,3814,499,3,2025-03-22
991,1641,127,4,2023-11-12
992,4367,274,1,2025-04-06
993,3595,295,7,2024-08-24
994,5814,479,3,2024-08-16
995,2886,122,10,2024-03-23
996,5211,413,6,2024-12-06
997,9693,15,6,2024-06-03
998,9301,289,3,2025-04-28
999,9226,486,4,2023-09-30
1000,8065,278,5,2024-02-05
1001,2877,252,1,2025-03-15
1002,1479,29,4,2024-09-20
1003,9858,113,1,2025-02-03
1004,8626,245,1,2025-01-03
1005,5436,470,10,2023-07-31
1006,3301,413,3,2025-05-05
1007,5583,368,3,2023-05-09
1008,5302,31,1,2023-05-28
1009,2421,301,3,2024-05-11
1010,1818,434,9,2023-07-24
1011,5979,492,2,2025-02-05
1012,6121,361,7,2024-12-02
1013,9602,52,6,2024-08-29
1014,4945,166,3,2025-01-18
1015,2581,375,7,2024-08-06
1016,7983,333,6,2023-06-16
1017,2855,363,9,2024-12-11
1018,5847,115,10,2023-05-12
1019,2873,194,5,2023-11-06
1020,4826,66,3,2024-04-19
1021,30,486,10,2023-12-24
1022,6416,436,10,2025-02-01
1023,531,94,10,2023-11-16
1024,5214,472,10,2023-12-16
1025,3620,328,10,2024-06-01
1026,1706,480,8,2024-08-26
1027,2305,170,2,2024-12-27
1028,3900,178,6,2024-03-14
1029,2751,326,2,2023-07-27
1030,5501,229,1,2024-12-20
1031,4346,108,4,2024-09-01
1032,1111,180,5,2024-12-24
1033,1771,369,1,2024-09-15
1034,789,198,8,2023-05-09
1035,6876,497,3,2025-02-19
1036,6784,253,7,2024-05-25
1037,5755,280,7,2023-05-23
1038,1662,425,8,2024-08-17
1039,9471,334,4,2024-11-25
1040,2665,232,2,2024-07-22
1041,548,151,1,2025-04-19
1042,5222,134,2,2024-05-01
1043,1216,176,3,2024-11-29
1044,6152,83,2,2024-06-24
1045,8963,483,2,2025-01-13
1046,5537,305,10,2024-10-01
1047,7910,361,1,2023-11-06
1048,7067,483,3,2023-06-14
1049,9951,456,7,2025-04-04
1050,2574,28,2,2024-11-05
1051,5425,106,4,2024-05-24
1052,6706,357,9,2024-12-24
1053,8850,136,5,2024-01-15
1054,4873,122,2,2025-03-25
1055,814,202,10,2024-02-08
1056,9006,431,8,2023-12-04
1057,2517,28,6,2023-11-19
1058,63,219,2,2024-05-11
1059,4826,422,10,2024-04-01
1060,7870,103,2,2024-05-02
1061,422,106,3,2024-06-22
1062,4782,42,8,2024-07-23
1063,1893,158,7,2023-09-18
1064,7716,251,5,2023-05-28
1065,1494,329,9,2023-12-10
1066,6350,95,6,2025-01-05
1067,6250,190,3,2023-10-23
1068,7304,23,5,2025-01-04
1069,7205,239,5,2023-11-08
1070,3707,429,5,2024-04-28
1071,9245,32,3,2025-02-20
1072,1585,44,6,2025-03-26
1073,8872,212,10,2023-08-22
1074,3728,284,1,2024-01-12
1075,6343,420,9,2024-06-01
1076,6859,495,9,2024-06-10
1077,7780,294,4,2024-11-20
1078,7804,154,2,2023-06-12
1079,6469,463,1,2023-08-04
1080,8227,293,9,2024-08-27
1081,9364,347,10,2023-07-22
1082,2416,62,8,2024-12-11
1083,2833,486,3,2024-10-21
1084,3472,414,4,2023-05-13
1085,2068,22,7,2025-01-03
1086,1284,350,7,2023-07-09
1087,3309,422,3,2025-02-17
1088,9750,133,6,2025-03-17
1089,1098,45,7,2024-02-13
1090,9116,204,9,2024-08-26
1091,5344,439,5,2024-12-28
1092,8515,235,1,2025-04-01
1093,9627,268,7,2023-10-17
1094,1844,213,3,2025-04-11
1095,2429,291,10,2023-11-08
1096,9547,389,2,2024-03-26
1097,1731,289,2,2024-02-29
1098,4688,445,9,2024-08-07
1099,5634,450,7,2023-10-08
1100,4328,197,8,2023-07-09
1101,9373,312,8,2023-09-21
1102,614,89,5,2024-02-12
1103,6603,74,10,2024-10-11
1104,9973,349,7,2024-11-22
1105,636,203,6,2023-07-08
1106,3893,26,8,2024-03-06
1107,4401,460,6,2024-10-04
1108,332,173,5,2024-05-31
1109,5095,144,8,2023-08-20
1110,1610,498,4,2023-05-20
1111,2202,154,8,2025-04-22
1112,5258,138,7,2024-07-26
1113,9912,331,2,2023-09-10
1114,3080,227,4,2024-09-16
1115,6672,380,8,2024-02-24
1116,8463,445,6,2024-05-26
1117,921,264,3,2023-08-07
1118,1076,160,9,2023-06-05
1119,6610,70,9,2024-10-16
1120,9318,15,3,2024-05-08
1121,3159,449,4,2024-08-02
1122,945,128,1,2025-02-03
1123,7479,26,6,2025-03-20
1124,3263,141,6,2024-05-17
1125,7606,259,7,2023-10-26
1126,2030,349,1,2023-06-06
1127,3964,191,8,2024-12-22
1128,9733,229,3,2024-06-09
1129,7776,301,9,2023-12-30
1130,5731,177,3,2024-04-05
1131,4238,384,2,2024-07-07
1132,4671,15,7,2024-01-27
1133,814,84,10,2024-03-27
1134,3512,439,4,2023-10-18
1135,3689,347,4,2025-02-10
1136,4409,334,7,2023-12-02
1137,8410,11,1,2024-03-01
1138,7768,467,3,2024-09-07
1139,2838,308,1,2024-11-15
1140,3667,130,10,2023-10-20
1141,5005,365,5,2023-08-11
1142,6944,459,7,2024-02-13
1143,5714,236,5,2023-11-09
1144,3576,239,5,2023-12-04
1145,8531,423,10,2024-04-23
1146,6507,300,2,2024-10-19
1147,121,262,6,2024-05-03
1148,9199,332,10,2025-01-18
1149,9979,145,5,2023-06-28
1150,1772,247,2,2024-09-04
1151,5510,142,6,2023-10-09
1152,4537,134,5,2023-10-04
1153,3087,77,9,2024-04-27
1154,3938,461,1,2023-07-13
1155,9831,207,6,2024-01-02
1156,2293,370,1,2024-10-16
1157,8149,152,5,2023-10-16
1158,6858,208,7,2023-07-27
1159,579,299,10,2024-01-06
1160,3112,176,4,2025-05-02
1161,8760,327,8,2024-11-10
1162,5874,260,5,2024-06-12
1163,2786,431,9,2023-12-09
1164,2968,151,2,2023-07-30
1165,7714,66,5,2023-06-27
1166,9160,391,3,2023-06-29
1167,5500,336,2,2025-01-10
1168,3642,182,4,2023-09-30
1169,5032,216,6,2024-01-25
1170,6090,134,10,2025-02-05
1171,4818,238,2,2023-06-01
1172,7710,28,10,2023-07-01
1173,9508,484,10,2024-04-07
1174,1167,242,4,2025-01-16
1175,8200,62,7,2024-03-24
1176,8681,153,7,2023-05-12
1177,886,446,3,2025-04-11
1178,2251,103,6,2023-07-21
1179,6705,292,8,2025-02-11
1180,2347,162,3,2024-10-04
1181,1325,250,6,2023-05-23
1182,2898,161,1,2024-02-14
1183,78,232,5,2024-08-21
1184,3431,390,3,2024-12-31
1185,9442,392,3,2024-09-04
1186,8022,403,2,2023-10-07
1187,2121,315,7,2024-08-11
1188,7036,207,7,2025-04-21
1189,7822,197,1,2025-03-12
1190,619,274,4,2024-08-06
1191,6113,487,1,2024-09-04
1192,5280,388,9,2023-10-03
1193,3123,10,1,2024-12-25
1194,4077,116,6,2024-12-19
1195,5114,67,2,2023-07-03
1196,6285,258,10,2024-10-24
1197,5016,86,2,2024-08-26
1198,750,153,5,2024-10-28
1199,7470,373,9,2023-06-24
1200,9771,269,6,2024-10-13
1201,7106,455,3,2023-12-15
1202,5616,462,8,2025-05-04
1203,5886,385,4,2023-07-22
1204,2702,486,7,2024-06-06
1205,314,117,4,2024-01-28
1206,2150,109,1,2025-05-01
1207,9662,259,3,2024-12-08
1208,2018,188,1,2025-03-08
1209,6148,449,5,2024-11-18
1210,8762,320,1,2024-10-11
1211,9731,25,2,2023-08-19
1212,324,25,2,2024-12-25
1213,6829,228,7,2025-02-03
1214,2025,281,5,2024-09-19
1215,7773,360,3,2024-03-10
1216,3367,356,1,2023-08-18
1217,4934,216,2,2023-09-25
1218,8525,139,10,2024-03-18
1219,9923,359,3,2024-11-26
1220,6863,426,2,2023-08-20
1221,8382,369,10,2024-05-05
1222,1929,145,2,2024-02-04
1223,1742,255,4,2025-02-05
1224,9978,103,5,2024-05-13
1225,8572,499,4,2023-10-02
1226,5865,361,7,2023-12-31
1227,4840,83,1,2024-08-14
1228,8981,255,4,2024-08-06
1229,7876,170,4,2024-09-20
1230,45,7,2,2024-05-26
1231,1810,428,10,2024-03-17
1232,8096,77,2,2024-10-07
1233,8384,39,2,2023-12-12
1234,4193,330,4,2024-11-19
1235,7484,152,5,2024-01-29
1236,7607,26,2,2024-10-03
1237,2863,448,1,2024-02-02
1238,4761,185,6,2025-03-15
1239,6980,379,2,2023-07-19
1240,1557,436,1,2024-04-20
1241,159,437,3,2024-07-24
1242,2794,169,6,2024-03-17
1243,7172,490,10,2024-10-20
1244,4396,450,2,2025-02-24
1245,6106,418,6,2023-09-26
1246,2997,59,7,2023-06-09
1247,6558,493,8,2023-06-01
1248,4454,428,7,2024-03-23
1249,7836,410,7,2024-09-30
1250,2733,58,3,2025-01-14
1251,961,483,3,2024-05-09
1252,1700,214,10,2023-09-11
1253,7909,411,10,2023-08-03
1254,7179,93,10,2024-08-16
1255,6222,399,6,2025-05-05
1256,473,442,3,2024-06-20
1257,7915,472,8,2025-02-28
1258,1851,455,7,2024-12-12
1259,7221,24,2,2024-01-18
1260,4287,336,6,2023-05-20
1261,203,361,9,2024-10-16
1262,9448,371,10,2023-08-20
1263,3670,490,6,2024-04-27
1264,8505,268,10,2024-01-19
1265,1561,222,4,2025-02-04
1266,7896,178,7,2023-09-12
1267,2436,430,9,2025-02-10
1268,895,6,3,2025-01-24
1269,8284,435,8,2024-10-25
1270,8124,446,3,2023-06-01
1271,1227,385,8,2024-08-24
1272,5254,124,6,2025-04-09
1273,4558,26,9,2024-03-11
1274,3649,282,7,2025-01-12
1275,6608,419,4,2023-11-26
1276,1292,236,8,2023-12-25
1277,9389,230,2,2025-03-04
1278,8167,229,6,2025-01-24
1279,1945,255,1,2025-03-25
1280,1682,207,7,2024-05-06
1281,588,286,9,2024-08-31
1282,3,423,2,2023-07-20
1283,9900,494,10,2025-01-15
1284,4991,456,9,2023-06-20
1285,9214,106,8,2023-07-25
1286,5585,187,1,2024-11-12
1287,3653,433,8,2024-04-13
1288,5440,287,10,2023-06-19
1289,9830,243,6,2023-06-15
1290,7415,59,2,2025-02-25
1291,3634,2,6,2023-05-18
1292,5819,425,5,2024-06-19
1293,8974,268,6,2025-04-29
1294,1742,24,3,2024-04-21
1295,8068,72,7,2023-09-03
1296,1753,131,10,2024-01-11
1297,3210,97,2,2024-06-02
1298,6438,111,8,2023-07-17
1299,3123,367,6,2024-05-09
1300,1766,388,7,2024-01-26
1301,762,475,10,2024-06-14
1302,2019,396,8,2024-11-05
1303,7494,338,10,2025-02-25
1304,8261,69,8,2024-05-13
1305,72,272,1,2023-07-05
1306,9065,479,7,2023-12-21
1307,9587,248,9,2023-07-17
1308,2904,355,10,2023-06-20
1309,2846,375,3,2023-07-23
1310,1697,199,10,2024-01-26
1311,9932,452,6,2023-12-03
1312,8260,452,7,2023-07-04
1313,6860,312,4,2024-06-18
1314,4483,204,6,2023-12-23
1315,4820,232,3,2023-12-05
1316,2264,212,10,2024-07-24
1317,8394,154,9,2024-11-05
1318,5144,365,9,2023-07-01
1319,3561,103,4,2025-03-08
1320,4761,352,6,2025-03-22
1321,2174,364,3,2023-08-05
1322,8256,278,6,2025-05-06
1323,1891,390,6,2024-04-17
1324,9213,246,10,2024-09-02
1325,9350,483,7,2023-08-16
1326,8748,147,7,2023-12-19
1327,210,268,2,2025-04-27
1328,415,196,3,2023-09-01
1329,870,344,1,2024-10-31
1330,3276,137,3,2025-02-05
1331,4696,350,5,2024-07-27
1332,2400,430,1,2024-08-04
1333,4836,105,9,2024-03-01
1334,530,184,8,2024-03-13
1335,1680,316,9,2025-01-13
1336,3676,381,9,2024-08-31
1337,6372,122,9,2024-06-22
1338,4713,355,1,2024-03-16
1339,6252,199,7,2023-06-26
1340,5123,495,9,2024-05-11
1341,882,7,5,2023-11-19
1342,3328,318,8,2025-03-02
1343,3696,467,6,2024-10-21
1344,9641,280,10,2023-05-19
1345,3219,398,4,2025-03-19
1346,4820,230,3,2023-06-03
1347,1221,96,3,2023-08-16
1348,8419,62,7,2023-08-10
1349,666,220,5,2023-06-22
1350,9120,136,3,2024-02-24
1351,2637,300,5,2024-05-31
1352,93,170,8,2025-05-05
1353,2537,21,3,2023-07-27
1354,5286,306,1,2023-09-18
1355,4935,252,10,2024-09-12
1356,9014,184,2,2023-12-12
1357,5208,270,4,2024-06-13
1358,3013,267,2,2024-03-25
1359,8277,82,7,2025-04-07
1360,8898,275,7,2024-11-20
1361,1507,179,4,2024-12-31
1362,3496,340,6,2024-09-08
1363,5425,185,5,2024-12-31
1364,3580,487,10,2024-06-04
1365,8692,244,9,2023-07-22
1366,145,59,6,2023-09-28
1367,7302,124,10,2023-10-16
1368,3995,491,1,2023-11-04
1369,5259,196,2,2025-01-20
1370,6323,132,9,2024-09-14
1371,4634,13,9,2024-11-05
1372,6144,264,9,2023-09-15
1373,7301,250,1,2025-03-08
1374,4857,460,4,2023-07-30
1375,5249,264,2,2024-07-31
1376,1573,86,9,2025-01-02
1377,8737,4,2,2023-08-13
1378,3454,344,4,2023-05-18
1379,6951,428,2,2024-05-06
1380,3369,276,7,2023-07-15
1381,1182,383,3,2024-04-03
1382,390,236,6,2024-06-04
1383,621,45,2,2023-09-30
1384,890,92,5,2025-04-03
1385,9144,37,10,2023-08-01
1386,3730,467,5,2023-06-24
1387,6679,199,8,2025-02-14
1388,6627,222,6,2023-08-20
1389,277,200,2,2023-06-08
1390,8763,4,10,2024-08-19
1391,1037,388,10,2024-07-03
1392,746,359,2,2024-11-30
1393,5861,476,9,2024-06-28
1394,1739,149,5,2024-08-17
1395,9938,45,5,2024-03-30
1396,7171,196,7,2023-05-15
1397,505,243,3,2023-06-01
1398,8741,113,3,2025-01-27
1399,6407,408,9,2023-10-16
1400,4833,492,3,2025-04-09
1401,4884,347,6,2024-09-09
1402,183,284,9,2024-12-14
1403,2317,64,1,2024-09-12
1404,83,294,10,2025-02-21
1405,6457,276,9,2023-10-26
1406,1395,157,4,2024-09-29
1407,5634,109,7,2024-11-30
1408,8398,73,3,2024-06-27
1409,3015,114,10,2025-04-27
1410,4141,100,2,2024-01-22
1411,2972,344,10,2024-07-13
1412,892,436,9,2024-06-17
1413,7558,331,9,2024-04-02
1414,1199,149,2,2025-02-26
1415,4108,51,4,2024-05-07
1416,9513,250,6,2023-08-03
1417,5852,66,4,2024-08-19
1418,1640,146,10,2024-08-26
1419,1144,461,4,2023-08-02
1420,5207,249,8,2024-10-03
1421,5380,316,5,2024-12-27
1422,9572,79,10,2023-11-08
1423,9288,187,6,2025-03-04
1424,7018,87,1,2024-10-12
1425,5132,127,4,2023-08-30
1426,7146,142,6,2024-04-07
1427,2201,348,6,2024-04-23
1428,7864,237,8,2024-11-03
1429,5878,397,5,2024-02-26
1430,7979,283,2,2024-10-12
1431,2880,331,10,2024-05-26
1432,1344,431,5,2025-03-02
1433,2294,457,9,2023-09-25
1434,3219,135,2,2025-05-03
1435,1236,457,1,2023-11-26
1436,8310,324,1,2023-10-24
1437,9534,297,7,2025-04-05
1438,9668,109,1,2024-10-07
1439,9038,134,9,2025-04-28
1440,8843,242,3,2024-10-25
1441,5994,201,4,2024-09-15
1442,9661,376,5,2024-07-24
1443,2194,238,9,2025-04-14
1444,8363,47,7,2024-07-27
1445,5962,258,1,2023-10-22
1446,3914,435,10,2023-10-11
1447,2718,388,9,2025-01-29
1448,2300,229,3,2024-10-12
1449,2936,290,10,2023-05-10
1450,2396,377,8,2023-12-01
1451,5879,21,4,2023-10-20
1452,7990,119,2,2024-07-01
1453,4332,190,4,2024-02-26
1454,702,343,4,2024-01-06
1455,8486,465,6,2023-11-24
1456,6359,241,8,2023-05-18
1457,761,21,6,2025-04-02
1458,1692,361,9,2024-03-18
1459,4481,428,5,2025-03-04
1460,9481,279,10,2023-06-27
1461,2849,193,7,2024-10-15
1462,5986,301,2,2025-03-03
1463,8466,129,7,2024-12-08
1464,3652,265,7,2024-03-09
1465,5782,419,6,2024-02-20
1466,7977,406,8,2024-10-28
1467,9900,4,9,2023-11-21
1468,2277,226,3,2024-11-06
1469,3769,40,9,2023-09-20
1470,4601,109,3,2024-01-22
1471,3063,81,6,2024-04-30
1472,9864,368,2,2023-10-25
1473,3774,213,6,2023-06-26
1474,1857,247,8,2024-07-24
1475,7849,108,10,2025-05-04
1476,2642,332,7,2024-03-11
1477,368,125,1,2024-08-08
1478,2096,294,10,2024-06-26
1479,2640,69,9,2024-11-19
1480,643,457,10,2024-09-28
1481,2407,29,3,2024-09-02
1482,4232,473,3,2024-12-17
1483,8465,491,7,2024-10-28
1484,9820,497,10,2024-04-19
1485,306,450,5,2024-02-16
1486,1405,111,8,2024-10-02
1487,9938,242,8,2024-12-25
1488,2795,113,7,2023-08-17
1489,9845,74,10,2023-08-25
1490,2980,320,9,2025-01-27
1491,4334,86,6,2025-01-29
1492,7430,306,10,2023-10-25
1493,1128,118,7,2024-11-23
1494,6316,68,2,2024-04-21
1495,272,104,9,2023-09-01
1496,8264,351,7,2024-03-24
1497,2451,311,2,2023-07-07
1498,2907,244,10,2024-07-15
1499,9828,20,9,2024-01-30
1500,8247,386,2,2024-04-04
1501,1527,247,3,2023-12-15
1502,9888,277,1,2024-01-03
1503,7070,268,7,2024-07-01
1504,6069,448,1,2023-05-19
1505,8681,220,4,2023-08-21
1506,7900,405,7,2023-11-24
1507,5743,302,10,2023-10-07
1508,1601,218,3,2023-09-12
1509,4171,245,4,2025-02-14
1510,1374,146,10,2023-10-15
1511,8909,210,5,2023-10-29
1512,3097,3,1,2024-11-16
1513,9470,268,2,2024-11-24
1514,8516,4,7,2023-08-18
1515,3366,353,6,2024-12-05
1516,6699,186,2,2024-09-22
1517,2536,219,10,2024-08-14
1518,4156,134,9,2023-11-22
1519,6940,290,6,2025-04-17
1520,4515,349,7,2023-08-09
1521,3338,212,9,2025-02-22
1522,9136,248,3,2024-08-28
1523,6066,287,9,2023-12-31
1524,7926,130,5,2025-04-22
1525,9465,177,7,2023-09-20
1526,2263,438,2,2024-04-12
1527,3765,229,3,2023-11-24
1528,1643,110,9,2024-08-14
1529,6563,403,6,2023-07-18
1530,9021,315,1,2024-12-13
1531,2634,200,1,2023-07-27
1532,1493,422,3,2025-02-09
1533,7728,475,10,2024-12-25
1534,7134,46,2,2023-06-30
1535,4311,114,6,2023-10-25
1536,1312,312,1,2024-09-28
1537,6297,477,7,2024-02-25
1538,8537,147,10,2023-07-06
1539,942,485,3,2023-10-10
1540,8100,225,1,2024-09-03
1541,3305,436,9,2023-05-10
1542,4686,100,1,2023-06-08
1543,9823,262,9,2024-11-24
1544,3796,315,3,2024-12-25
1545,591,185,4,2023-11-12
1546,5,500,3,2024-10-26
1547,1423,142,7,2023-12-09
1548,5786,343,7,2023-12-04
1549,6643,301,4,2023-12-22
1550,8483,8,2,2023-06-28
1551,1478,282,5,2024-06-09
1552,9161,469,10,2024-09-30
1553,5704,178,5,2023-12-16
1554,3708,311,4,2024-03-26
1555,7451,477,7,2023-11-22
1556,9420,3,5,2025-04-20
1557,2868,209,9,2023-07-26
1558,1745,287,2,2024-02-22
1559,8244,151,6,2024-11-15
1560,1918,412,9,2025-02-24
1561,4223,449,9,2024-06-06
1562,9420,129,8,2023-11-18
1563,6179,289,8,2024-01-17
1564,3986,388,6,2023-06-16
1565,7518,349,8,2025-03-16
1566,9615,442,1,2025-01-23
1567,7897,60,5,2024-05-03
1568,1107,196,4,2024-04-25
1569,3768,410,6,2024-07-17
1570,6758,490,6,2024-12-03
1571,8463,275,1,2024-05-06
1572,4315,128,5,2023-06-18
1573,1524,205,6,2023-05-14
1574,1246,284,3,2023-11-20
1575,7808,161,6,2024-07-15
1576,3581,458,10,2025-04-13
1577,4409,94,4,2025-03-21
1578,8176,378,4,2024-02-07
1579,3848,377,4,2025-03-24
1580,4349,106,4,2024-06-10
1581,3323,428,4,2024-01-10
1582,5834,80,2,2023-06-16
1583,1965,472,2,2023-09-17
1584,8072,315,1,2024-09-26
1585,8872,491,1,2024-02-17
1586,7902,191,10,2023-10-25
1587,5168,253,10,2024-03-23
1588,4502,252,3,2025-02-03
1589,8375,144,7,2024-09-26
1590,3639,385,10,2025-04-15
1591,2102,28,9,2024-12-30
1592,6934,245,9,2024-11-02
1593,534,258,6,2023-12-09
1594,6451,441,3,2024-05-12
1595,7491,500,2,2024-10-28
1596,8491,236,6,2025-03-05
1597,138,7,4,2023-10-09
1598,6217,298,2,2024-06-28
1599,5332,186,10,2025-02-15
1600,4255,96,9,2023-12-19
1601,4307,122,5,2024-11-02
1602,7723,491,10,2023-08-23
1603,5622,188,3,2024-01-22
1604,8172,218,4,2024-02-18
1605,6867,359,6,2023-11-24
1606,5982,438,7,2024-01-21
1607,4582,231,3,2024-09-04
1608,9362,68,10,2024-10-16
1609,3745,417,2,2024-10-08
1610,4423,412,4,2024-10-04
1611,9099,222,7,2024-09-28
1612,3213,75,3,2023-11-27
1613,7750,413,1,2025-01-07
1614,2894,216,8,2023-12-01
1615,2204,458,9,2024-09-03
1616,8749,369,6,2024-07-26
1617,7973,154,5,2023-09-27
1618,9211,440,10,2024-05-20
1619,782,204,2,2023-08-23
1620,2677,31,4,2024-11-13
1621,4167,244,2,2025-04-07
1622,7371,382,6,2024-05-05
1623,4257,185,6,2024-02-16
1624,9181,286,5,2024-07-11
1625,5639,11,7,2024-01-01
1626,1987,180,10,2023-08-27
1627,3260,296,10,2023-08-10
1628,8822,90,5,2024-04-09
1629,5819,167,9,2025-02-23
1630,7988,397,8,2023-10-17
1631,1285,196,10,2023-12-04
1632,4695,238,3,2023-05-15
1633,2746,328,6,2023-11-23
1634,6912,324,10,2024-02-04
1635,9366,208,2,2025-02-07
1636,1297,83,6,2023-12-16
1637,3740,161,6,2023-10-21
1638,4774,364,5,2023-06-17
1639,9919,331,7,2023-07-28
1640,4445,455,8,2025-03-03
1641,5951,383,10,2023-11-28
1642,8536,495,8,2024-04-20
1643,6783,86,3,2024-05-04
1644,379,65,4,2023-10-18
1645,4123,482,2,2024-01-16
1646,3451,86,7,2024-02-07
1647,1688,49,2,2024-06-18
1648,7753,281,1,2024-04-17
1649,432,395,7,2023-05-11
1650,8585,392,2,2024-07-09
1651,1703,135,10,2024-07-22
1652,2545,44,7,2025-01-06
1653,5069,118,4,2024-06-27
1654,4656,227,3,2024-05-25
1655,2151,270,3,2024-12-22
1656,469,18,6,2024-01-07
1657,5329,443,8,2025-01-15
1658,7655,500,9,2024-10-15
1659,4464,281,8,2024-06-19
1660,2214,497,9,2023-05-10
1661,2901,303,10,2023-07-17
1662,7481,324,10,2023-11-26
1663,7127,269,9,2023-06-26
1664,5074,466,6,2025-03-08
1665,7892,277,4,2023-07-24
1666,1468,227,5,2023-11-30
1667,5993,212,5,2023-12-13
1668,2552,156,1,2023-12-02
1669,2,268,3,2024-10-02
1670,5635,147,8,2024-06-26
1671,8768,5,8,2023-11-04
1672,7817,154,1,2024-05-31
1673,7053,409,5,2025-03-19
1674,9782,119,1,2024-03-02
1675,8982,192,4,2024-06-07
1676,6746,452,9,2023-06-21
1677,7162,203,4,2023-08-25
1678,2676,367,7,2024-08-03
1679,6200,113,5,2023-07-30
1680,1298,217,4,2024-10-01
1681,8465,392,10,2024-03-11
1682,4455,146,9,2024-01-09
1683,4405,212,4,2025-03-03
1684,1122,94,3,2024-12-15
1685,4745,57,8,2024-10-02
1686,7419,140,10,2023-12-18
1687,8061,97,6,2023-08-02
1688,318,78,1,2024-03-31
1689,8765,12,3,2024-02-28
1690,1676,145,5,2023-06-01
1691,2049,367,8,2023-05-29
1692,135,120,2,2025-01-04
1693,2469,8,8,2023-06-07
1694,3559,176,7,2025-02-23
1695,5105,403,8,2024-05-31
1696,6085,238,1,2023-08-27
1697,5411,42,3,2025-04-19
1698,919,137,7,2024-01-11
1699,1170,279,8,2024-03-30
1700,2976,99,5,2024-03-11
1701,6252,425,1,2024-05-26
1702,1999,499,4,2024-09-13
1703,6305,395,8,2024-01-16
1704,4050,378,1,2024-11-02
1705,3264,236,2,2024-02-14
1706,8539,341,4,2025-03-25
1707,7747,200,5,2023-06-04
1708,5294,82,1,2024-09-21
1709,9005,267,2,2025-03-23
1710,4151,247,5,2024-03-31
